y, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9
-1.077107367833443590e+02 9.448254730587564154e-01 6.387828211995690708e+01 8.336897215942713046e+01 -8.913772517631208814e+01 -3.745875544091327924e+01 -4.763387455093688061e+01 6.685991643649521166e+01 4.161399735015706369e+01 8.539471149468414524e+01 -3.903072192682259356e+00
-2.687956839792337291e+02 8.676586882974447690e+01 4.775970951850106871e+01 8.479479094785546067e+01 -9.073931966667745996e+01 -2.036332807096472663e+01 5.301268208009193472e+01 6.060320842030071731e+01 -7.438723551134373224e+01 -5.915271221380784539e+01 -9.195805409208006154e+01
-2.285959564896377856e+02 3.839853872319855554e+01 2.988684044655545335e+01 7.895976340740219257e+00 6.798392627207050509e+01 -2.964732689837106250e+00 3.318539830588790096e+01 3.454292788548329440e+01 3.559473189254231329e+01 -5.210580461302385658e+01 4.450065967925317523e+01
-8.504229219951843106e+02 -6.190881232451115324e+01 5.760101737827866941e+01 5.992372184315922823e+01 5.843182245805630259e+01 5.685041695641018578e+00 -2.456344284606946360e+01 -1.129003662948835540e+01 -9.441018215129494706e+01 1.837706588313758971e+01 5.993455103977746035e+01
-4.197421627761996206e+02 -6.579922740739957021e+01 -2.703107220749491546e+01 5.175007809910738388e+01 -1.574539108373912200e+00 5.470944225660014126e+01 1.405659046984993665e+00 -8.898917552050609459e+01 -5.242037859857902049e-01 -9.150681855152438970e+01 5.287546498466568323e+01
9.241884398654599408e+01 2.919472136976258980e+01 -6.106427319882625682e+01 -6.884834031744775018e+01 8.266559164456421627e+01 6.212345988800541363e+01 -8.030533487667064207e+01 -8.720152923207942308e+01 -2.896654343406268595e+00 9.462324483450328216e+01 1.204430517937899481e+01
5.256860108339410544e+02 -2.636614333758593887e+01 8.014355510763181201e+01 2.128100784074149487e-02 -6.614505371684271040e+01 2.920512191957121217e+01 4.474029265006214473e+01 5.311348244024995324e+01 7.850461440640398791e+01 4.422715843501259769e+01 -8.015242986461311148e+01
4.791711277254821084e+02 -1.535951809114980904e+01 4.091556296742209042e+01 -7.504306401106182989e+01 1.285383215314514871e+01 -9.407496321994304367e+01 -3.934276023547415946e+01 -9.449491393891736379e+01 4.612323438752247284e+01 2.556164796211868406e+01 -7.988104847563175781e+01
-1.918683299677084051e+02 6.859299705882722265e+01 9.809863256843271984e-01 3.581257609273345111e+01 2.032266201053344901e+01 2.453466724880340166e+01 5.852807501263632162e+01 9.941847051739796370e+01 -6.216596747204394546e+01 6.421905558330067265e+00 4.723927236448818689e+01
6.880978373033774460e+02 7.775877995807769594e+01 -1.949978301737007769e+01 -5.968655246257807789e+01 -6.797132239158315770e+00 -5.490531565108505418e+01 -2.390366667280252955e+01 -3.111545810152959746e+01 6.662380456303327492e+01 2.222834994561905830e+01 -9.724226499211165731e+01
-9.775906816010954117e+02 -3.402152466864833968e+00 3.158189477690089575e+01 -2.538750870768052437e+01 -9.737817562089550449e+01 -2.667694289934374297e+01 -8.723584773405710280e+01 2.899944994010851929e+00 -7.875216471895797099e+01 -9.517958530711123899e+01 9.110566860530343547e+01
-4.189580505834068731e+02 -8.407475519749706905e+01 8.175498417767269643e+01 8.540000244780159733e+00 8.047668685965030022e+01 -9.493149340575170925e+01 -2.925742852532012250e+01 -3.389149267454693870e+01 -9.468181246270921747e+01 6.740083424236235032e+01 -1.056377717935549754e+01
-7.990003045012880989e+01 6.153815270427060113e+01 -5.003813454267529437e+01 7.598673471521081524e+01 6.773309210690879922e+01 -5.199331457452966987e+01 -6.317276697064375668e+01 9.892013020568873571e+01 7.295579763472687773e+00 9.453393853688450577e+01 -5.508890994972836808e+01
-8.303565853453885381e+01 -3.050728083470228569e+01 -1.080482730412535375e+01 -3.011080461303757261e+01 -4.079737364890598883e+01 -1.238888255708050679e+01 9.943803822864367703e+00 3.323331226283900719e+01 -7.051549354064070485e+01 -6.286020769222715643e+01 -6.640373690646536886e+01
-1.442085719022504691e+02 4.277021626886440231e+01 6.567426396557380031e+01 9.005306194856811430e+01 -8.756200860543812325e+01 6.151316373319534136e+01 6.161973583155037204e+01 3.356863907874236475e+01 3.593504786449184962e+01 9.160016476387227158e+00 4.912915249447976862e+01
-3.580540043091920666e+01 -8.393199715619667245e+01 -3.941452226750250531e+01 1.255775090923751236e+01 2.235992753557924573e+01 -9.387732830675454920e+01 -8.955100719039394619e+01 2.899054753767654802e+01 -7.647517710962770821e+01 9.835224833184585691e+01 -7.341112012905864503e+01
4.093942127745478388e+02 5.944198826435663818e+01 -7.460408469634380424e+01 -9.737435161898304159e+00 -8.564723649307046571e+01 5.136480665401052192e+01 1.841808127265792905e+00 -9.056125291146493339e+01 -6.692211470590507361e+00 9.002952365564451043e+01 9.965440049611930817e+01
2.337736149421463381e+02 -2.763632748403720996e+01 -5.813467755898451372e+01 -6.415290968853422271e+01 9.011090257373126633e+00 2.117842118325738454e+01 -4.486947151492535113e+01 -4.093207194539485272e+01 7.091122383895861958e+01 3.138325442473743010e+00 4.663140711280365736e+01
-1.719712375354848461e+02 2.250551548987031936e+01 -1.358810012842410231e+01 3.627647199262719369e+01 -5.642922635175293777e+01 3.539100498994926625e+01 2.842820590160661709e+01 3.810955863483303574e+01 -9.884913041445418003e+01 -2.708243710915505176e+01 -4.950052007278780053e+01
-3.165723527782863584e+02 -7.529551710937184339e+00 5.826241505233517159e+01 -5.257197988000486077e+01 4.326275792994209723e+00 -3.977372458775973740e+01 -5.187649652115424459e+01 2.932711869821568484e+01 1.983157462040287555e+01 -2.653176677719189058e+01 4.110983392393592339e-01
2.212301503365357007e+02 -3.532760875106959020e+00 -2.988514983178711759e+01 7.098978055310982427e+01 -2.991644279280225760e+01 6.080346900489030304e+01 4.206982183181722235e+01 -4.455655225996309809e+00 -4.449509570356661925e+01 9.310652506627749858e+01 4.835581494519999524e+01
-3.975909824751170731e+02 -5.183578304319700436e+01 7.314676729255930354e+01 -5.416437051509750233e+01 -5.820542139122628811e+01 7.269710794358536532e+01 -7.238126298092126376e+01 -2.645936309928562480e+01 3.433157984201261570e+01 -1.413765317618107531e+01 8.192970703436316171e+00
2.908016577491727048e+02 5.886129656630279783e+01 3.793259483955210953e+01 -6.379574760589552795e+01 -1.156412127719733007e+01 5.945286856742120563e+01 -1.845995630684873845e+01 -9.339516004818564454e+01 4.485173691978147303e+01 8.375218117797146533e+01 -5.705560562677212033e+01
3.425602741226176704e+02 3.222017886371114059e+01 -9.464523019193930509e+01 2.084309399352804348e+01 -5.892010313505129204e+01 -2.626828158494505772e+01 3.270937115275179963e+01 5.491940747007916457e+00 -2.250432661853602667e+01 1.666203931342037947e+01 9.095556371460546075e+01
-2.481024806542895931e+02 -6.934899181366481002e+01 -3.207121950394515864e+01 -3.135199137114813084e+01 6.138896397664444748e+01 -1.507856668690735091e+01 -3.500176488230641780e+01 1.763644912811273002e+00 5.323048885807807551e+00 -4.071281040224037184e+01 7.571734113387060461e+01
-3.925577085461103621e+01 -7.593176732836361964e+01 4.051612642569619993e+01 -8.605480269197651921e+01 7.651889780929064955e+01 7.751347849079164121e+01 4.318955574239666362e+00 5.819252309202582296e+01 -9.904351787843367561e+00 1.576109964372147942e+01 -5.723183011057983549e+00
-7.486723702719280027e+02 6.505049115934667725e+01 -3.338016127507266617e+01 8.737639973120963077e+00 6.675962494444775075e+01 6.538629533650737358e+01 -9.860854821472489107e+01 -5.846266667684596285e+01 -6.641500153748924618e+01 -1.891520918334899193e+01 4.016897359256347499e+00
6.900736013347923290e+02 -8.838222136997086409e+01 1.143323966711299988e+01 -8.659923340586081508e+01 -9.409343116418502007e+01 -8.804810761437579458e+00 4.556581821960494949e+01 6.051282370411848888e+01 4.910174374610284076e+01 3.750849799717693145e+01 1.692012203569579754e+01
-5.566758739867298118e+02 3.533730704659328126e+01 7.012772744255292423e+01 7.762965706944723365e+01 7.919314313687993945e+01 -3.865182043143504842e+01 -4.903408553972261785e+01 1.679990603217527223e+01 2.856084233437195508e+01 7.325060724796173872e+01 8.451483098708268926e+01
-2.456880019564590611e+02 -6.853749778688084859e+01 4.636474089579550650e+01 -7.339720215876914722e+01 -4.848356210632436358e+01 -3.883635410934127208e+01 -3.446343843432964604e+01 7.230392825158457981e+01 -8.003792792174853332e+01 -4.293260753034069666e+01 -4.745440163853496074e+01
-9.596233706952256171e+02 3.378745978922711402e+01 6.390016025464916538e+01 5.856623996862762738e+01 -1.094132138129270970e+01 7.796101730455848156e+01 -8.036391625204794309e+01 -7.967757877269946221e+01 -4.441144357959070277e+01 8.840733090384873094e+00 4.914756174570155167e+01
-2.153857361579745202e+02 2.198801576450918560e+00 6.210434707524356668e+00 9.658580216022843956e+01 -6.540909901326475051e+01 9.878905493530268700e+01 9.055624969806871150e+00 2.425846717284983356e+00 5.214208711709005684e+00 -5.327281743291550242e+00 -8.168737290534416218e+01
-8.848388043157721938e+01 -2.924761516318351084e+01 8.361062589205573659e+01 3.910965319358530223e+01 -2.010844914666714089e+01 -8.335427851543526856e+01 3.360841744483289517e+01 9.156951214787554250e+01 1.734194391744314601e+01 -8.591495716058750531e+01 -9.616924752263010134e+01
-6.232932231994460182e+01 2.747741786839227984e+00 -2.961322844342551264e+01 7.868647851890045786e+01 -9.555179501284771959e+01 -2.416861311904909826e+00 -3.583905615540585643e+01 -4.437833431555608854e+01 3.110327470887881418e+00 1.700102426026337810e+01 -5.925620570496798933e+01
-2.160416646571309798e+02 6.157235742636174791e+01 -4.310202433903711494e+01 -1.833466727169042088e+01 6.633917159959503351e+01 4.773454497672352659e+01 -7.661580194691461543e+01 -4.167207307557900720e+01 3.065040061157534979e+01 6.658672519518245281e+01 9.778852176409083086e+01
-8.378849890320218208e+00 8.678660964366795838e+01 -9.534873663147460832e+01 -9.110595037571667376e+01 -4.581246692926901432e+01 7.043627267608849252e+01 -3.488061774636226176e+01 5.994245381405931994e+00 2.778296214526949370e+01 -5.789511780007878627e+01 7.345675533542802782e+01
9.110923794247677279e+02 3.178535429458366934e+01 -5.668662264201975631e+01 9.374591684799025870e+01 -5.777376241537779578e+01 7.702919537396255123e+00 8.916787237489899098e+01 -7.591783244500669525e+01 4.281722620990024097e+01 2.258132474886870966e+01 -9.914564398848328608e+01
-2.703728735734486008e+02 5.150577138124822341e+01 3.799569644941058755e+00 7.573459743089770768e+01 7.742673404799572268e+01 -3.144907524810986388e+01 8.625611190197824385e+01 2.369978652130575369e+01 -9.121292125468198719e+01 -2.332597806283641262e+01 2.151611136707580840e+01
4.181987501764743911e+02 8.630523931103550694e+01 6.290384678895577508e+01 4.847419140582286445e+01 -8.635193628699617818e+01 -3.367280743489644124e+01 8.290900016804067718e+01 5.020228177183633989e+01 8.064809302880561859e+01 -5.800216521257428326e+01 -9.257260279914183343e+01
-6.946267176185810968e+02 8.903009060839562494e+01 -6.728973543328285700e+01 3.294011353301883105e+01 9.508258609976886078e+01 -2.244045967824936838e+01 -8.006387660602085532e+01 -2.766369947964568610e+01 -8.774281173264419920e+01 -2.417537529717715472e+01 4.903088133486320999e+00
2.737204815021660238e+02 -5.707533803825872809e+01 -7.297182346019957322e+01 5.084327311035053754e+01 -9.162055838612546665e+01 -8.726524922605022994e+00 4.031701078236139324e+00 4.152043949477598517e+01 -1.124448382704083826e+01 -7.147310086504646165e+00 -8.945340975911832970e+01
-1.238535936098491561e+02 -6.818252503796142605e+01 -2.787221859422297143e+01 -6.660347176923045254e+01 3.012994277423305789e+01 9.474586726945796045e+01 -3.039830440006907963e+01 4.476587808655671097e+01 -5.094404852340795031e+01 9.991486089420237704e+01 9.396931468901485118e+01
-7.826459172740583199e+02 -5.609336796843469131e+01 1.577421702175540474e+01 5.268538331527923901e+01 6.762339393032948465e+01 6.908809691590843727e+01 -4.366831247428537210e+01 2.481540713798486308e+01 -8.973158617966046791e+01 1.258413724139572309e+00 -2.455295122592870882e+01
1.029326942387404102e+02 1.083718396705179998e+00 -6.095376844592985321e+01 1.881752756766505286e+01 -6.697550934825642344e+01 8.764676921662589848e+01 -5.015297872130446422e+00 -5.100520073400156207e+01 -4.577002509436780997e+00 -1.969635123009484801e+01 -3.207589219120299617e+01
6.468270206123000889e+02 5.699591806532671967e+01 4.587327094508552250e+01 -5.059224500838202232e+01 -4.825422847477662458e+01 4.606193822352759071e+01 9.284817590503863016e+01 4.172709039104475437e+00 6.670605599608336433e+01 1.491670349794095785e+01 -1.168652734739126231e+01
-4.341016435865734593e+02 -4.322765755447349534e+00 7.805364307708777005e+01 -4.937899773618732269e+01 -1.855738872408399232e+01 -1.552245966368121799e+01 4.790786204171590157e+01 6.524265202630243721e+01 -8.673845829125663442e+01 -8.016762960555001882e+01 3.422223530653050716e+01
-3.833235353228802467e+01 -8.058148040270211254e+00 1.081291279848430520e+01 4.506588242684978241e+01 2.338236272299538143e+01 7.324301872226342880e+01 -5.634335004979451611e+01 -6.540857593777163004e+01 8.866178805641015970e+01 -4.142004179922224694e+00 -7.629825567454875568e+01
-6.249284366206613868e+02 2.381191113514371693e+01 8.657950952542805112e+01 6.468772548275472900e+01 1.221807884667336452e+01 -4.118263813880383140e+01 -5.892801891202574893e+01 -9.747014534110844863e+01 -9.735302083334993029e+01 7.036866962186064711e+01 4.512425046089518332e+01
9.992175047205357714e+02 -6.824626148295895689e+01 -2.396707123357025182e+01 -6.427988271502660211e+01 -4.894168003837757652e+01 1.075498592677945453e+00 9.141729041585989535e+01 -8.595632612092171598e+01 5.962147072827647776e+00 2.062017071492394393e+01 -6.680666789648404347e+01
-1.186149996126260930e+02 -5.498101628368689830e+01 1.610719076518232384e+01 -7.963469283126340770e+01 8.332769430796435017e+01 4.099325689254612826e+00 2.938596782270920471e+01 9.127885243437415852e+01 -6.857759387513702620e+01 3.088752061175014774e+01 8.695818019329124127e+00
8.799839534688194931e+01 -5.752697049559824904e+01 2.224613233218528308e+01 -1.139953270878659453e+01 7.745027887059919181e+01 9.216103261112442624e+01 9.937164153009433676e+01 -5.557841724829857100e+01 -8.395452151528644436e+00 -4.886190067536393400e+01 4.070725365867451728e+01
-2.637130242256303632e+02 3.084353073976444648e+01 4.487571583686136023e+01 1.756903205776492882e+01 -5.699000509894824518e+01 -1.614837275830866758e+01 -3.519120474925175301e+01 5.689292566575261390e-01 -7.273710815878320091e+01 1.373979476923643972e+01 -8.558093733720130558e+01
3.758265440256448642e+01 5.588090246090112601e+01 3.732304565814476405e+01 3.366933430932775195e+01 -3.700540563516396730e+01 -9.111778721870736319e+01 1.973395896080589296e+00 4.341724447380178731e+01 4.866220494878703562e+00 5.149284353308920004e+01 5.395183501158268768e+01
-5.891204670565393826e+02 7.423050551860455926e+01 4.973241243875045825e+01 4.590665871535856013e+01 7.857689813461698236e+01 4.184465624598863087e+01 -2.068016795224987447e+01 5.720754131806899068e+01 3.865065999690102672e+00 -6.912333324625376463e+01 -5.284267053180759888e+01
7.097909311840137434e+02 8.776999478067261862e+01 7.682778000520104911e+01 4.211314563757596829e+01 -6.087755438219482329e+01 -4.655682852556329010e+01 8.619250182810813499e+01 4.995645994553711944e+00 2.475901957539889509e+00 8.522591768313759530e+01 -9.409059629564376337e+01
-4.620213521052011743e+02 6.455635072871243096e+01 -2.717694879260056950e+01 8.812693449298879500e+01 8.778241796545924558e+01 8.093623883229989247e+01 2.524342547064539133e+01 2.657780301371938947e+01 2.625587841032090353e+01 -9.143872779997074929e+01 2.407728823246797845e+01
2.359656849444793352e+02 6.348612806860427327e+01 3.434527595297177527e+01 -3.882147020288169159e+01 5.870979662195691162e+01 -1.093804014091641363e+01 1.569446940818637870e+01 4.903329380831641515e+01 4.378523254784013830e+01 7.052645324315724906e+01 5.402660083519432987e+01
-2.541796699756982321e+02 6.483848323976380357e+01 -4.511433514923095345e+01 8.622136340024084689e+00 -1.713873616493302166e+01 -7.394910512770746891e+01 -8.769877615563954976e+01 8.226071990209234741e+00 -5.445622175631237383e+01 5.329440260143968544e+01 -4.413497636910712885e+01
3.929293946396241495e+02 -8.615934176422277346e+01 -6.258508192613882670e+01 -7.511583375263215601e+01 3.271216439378048335e+01 3.074902956731054360e+01 9.178667214928717044e+01 -9.980572632167104530e+01 -3.517149465792374485e+01 -9.260391021052876681e+01 2.781826051015589485e+01
-6.403035805703862025e+02 3.219468424954149555e+01 9.046052434447238966e+01 -1.896770833077070506e+00 8.321091438841133936e+01 6.497089368783892382e+01 4.477177590287902831e+01 1.562818431151949028e+01 -6.772280780710966042e+01 -6.658247821098967734e+01 2.350986498469910657e+01
-1.323829604965673639e+02 4.951848717728969973e+01 9.322201894993369820e+01 -5.040298340714937098e+01 -6.612672019888105979e+01 2.615004671878608633e+01 -7.807536188876811423e+01 2.939341043929343300e+01 1.272462289805751823e+01 8.638369786435745823e+01 -8.021645725081953060e+01
-6.393816199197510741e+02 -6.232801415236350806e+01 8.461221277709387323e+01 8.106873948601250390e+01 2.651406498445774673e+01 8.581742219213234080e+01 3.304541570966347308e+01 -7.721114461514090976e+00 -7.964018834899826516e+01 -1.609796180223470685e+01 1.020438945210358384e+01
-5.030851895850849473e+02 -3.922514877972857761e+01 2.157297481975379583e+01 5.147083779164634620e+01 -9.035482847970286002e+01 -4.995317860074401750e+01 -5.429163629284558823e+01 -8.651094907082037366e+01 -3.401062974367417269e+01 -3.951631321245283601e+01 1.906412090447639684e+01
4.845313002524020476e+02 -1.157070793291026689e+01 3.289504816635721340e+01 -2.455003561890991648e+01 2.928136913185210233e+01 -3.172214807031279804e+01 8.690383761382756234e+01 -8.492554715375069918e+01 2.013797143799673961e+01 -2.362502406681059597e+01 2.205864663510108414e+01
-2.140220541648936603e+02 5.583203949942713962e+00 -1.367850063923839343e+01 6.388597808251887500e+01 -8.049239874307178866e+01 3.258533182675392936e+00 -9.953559961138256540e+01 3.322502030902904835e+01 2.103981900537601746e+01 6.260666520427824366e+01 -9.305383451302549247e+01
2.849467690031469260e+02 7.152627632660767176e+01 -4.958995859207344381e+01 6.325710698702718560e+01 5.030660023891314836e+01 2.481394461201350055e+01 4.858015399941990609e+01 2.858257305012401162e+01 2.192531779827946536e+01 -1.750039985508176699e+01 -5.356485778910828799e+01
1.021983847512141097e+03 -1.328821389369252870e+00 -3.515993678769537212e+01 -7.630051005712562073e+01 5.573517323132065826e+01 -4.893347549981073286e+01 8.918036431091022109e+01 -4.761039125180435150e+01 -4.350252622096364519e+01 5.190030372295345273e+01 -8.436832217297514092e+01
1.278223213670306961e+02 -2.270708746385663801e+01 -8.524508613557175352e+01 -1.277766359176291644e+01 6.564295466188153227e+01 -5.957837741120246733e+01 -2.551830286187673380e+01 7.700826303292214448e+01 7.500689462699213550e+00 -3.521105036575396241e+01 -5.108636722248247963e+01
-1.299574767817089480e+02 -6.383395045650721755e+01 9.636665374816675467e+01 -4.755186532686748535e+01 3.956664467222915960e+01 3.809861684414511274e+01 2.761277443373062113e+01 -2.852351621682271343e+01 -4.951937853793511124e+01 9.265896943499606664e+01 6.917234295880282957e+01
3.200415419528677035e+02 -1.513671480823290949e+00 -6.798277027084267843e+01 7.407356599179414047e+01 -7.192910691863873751e+01 9.511683492685583019e+01 6.769769938199047488e+01 1.902011130636171288e+01 3.170146235839354176e+00 2.252259978046453170e+00 4.107337057133690905e+00
-2.807124120009250987e+02 6.091517086207502985e+01 -3.760832795027295816e+01 9.757973595317406534e+01 7.516977500958040537e+01 -7.836819302644717311e+01 1.723825638820366635e+01 5.959050688971777276e+01 -7.655420711631788322e+01 3.844007357221812526e+01 4.853947356432254878e+01
-1.925784747892817279e+02 -9.025109957722794718e+01 5.433272405367856095e+01 -1.577248930171992924e+01 1.671178202716703254e+01 2.045745606269026950e+01 -6.012776991491271161e+01 -7.996071952545329964e+01 9.169867351052096183e+01 -8.861853893454349418e+01 -9.231097488668579842e+01
4.859767913311424650e+02 -4.638991959506861917e+01 -9.691981196293795620e+01 -9.158938929470726009e+01 -2.108155316990713857e+01 9.222213161123320901e+00 -1.419663386481613543e+01 -5.146076331591012121e+01 -6.724921131242629713e+01 1.280947954888245022e+01 -9.614321524514670614e+01
-4.550122459551202496e+02 -3.230209308946754732e+01 2.383269590327962817e+01 7.434892742411815902e+01 7.156520859122571210e+01 -1.668035603496262809e+01 5.043173830430404792e+00 6.883931153499383981e+01 -9.177667991060638997e+01 -6.799956247807671161e+00 -7.005651283946592400e+01
2.984682172928881414e+02 -7.498664240044959683e+01 2.718466926587706212e+01 -1.073278266597057495e+01 -1.875403401735762543e+01 8.735133595064633028e+01 3.660740060695798093e+01 2.577702122952490527e+01 5.892709762308959398e+01 -9.637883580054506183e+00 -6.943441568464928082e+01
-6.870727856982487083e+02 8.177238487577270121e+00 2.983718994176464889e+01 -4.325984853335782532e+01 -2.597037843792818990e+00 -2.252899125313614093e+01 -3.858167779277516729e+01 8.541361188318660425e+01 -6.013596562661523137e+01 -5.977209488887160660e+01 7.988664405842683891e+01
-5.878345597480910101e+02 -6.535365501444418612e+01 4.632213946365075685e+01 -5.406600010138231482e+01 4.720729083179057284e+01 1.695190351066786150e+01 -8.370328427176498565e+01 8.901233539629120628e+01 -5.271913326290757595e+00 -2.740407057809750313e+01 3.892880218471077569e-01
6.036808105744792101e+02 -3.907956597593206993e+01 1.187998659189750583e+01 -6.372962758246498538e+01 -4.411374417229223610e+01 -9.950102435933953871e+01 2.390968704919951904e+01 -5.046234124595287796e+01 7.968903050917944597e+01 -2.813304760865624132e+01 -1.211483504168320735e+01
-2.377024696133728554e+01 -4.335937004578190113e+01 5.570902130413750797e+01 -8.114211609993080287e+01 -4.438997639698418851e+01 -4.199743562906568428e+01 -5.638843647939665971e+00 -1.780084096499356860e+01 1.073222013665981933e+01 -1.948837926355426475e+01 7.535828434341755155e+01
-5.361277605007336433e+02 -1.339884493270035648e+01 -8.437379275400647316e+01 7.274058948223816401e+01 9.922011186341131861e+01 8.869492316758112338e+01 2.145474650045370879e+01 9.900469640439047225e+01 -9.750042309640593885e+01 4.870005469774469020e+01 9.186737852754734490e+01
1.299607507024613824e+02 2.451650065791402255e+01 -6.422953153259194892e+01 -2.714838367946174458e+01 -5.454692235753593366e+01 8.974832015397947771e+01 -5.845875389594974081e+01 -5.458663118134141712e+01 -5.316030688818158723e+01 8.919587494096563773e+01 -8.788544410651830674e+01
2.421274535083607020e+02 -7.448437595520024956e+01 -8.559476246016851064e+01 -3.715300013883769026e+01 1.250735362908640980e+01 9.435321205733643524e+01 6.413536206459019695e+01 3.234417436054371819e+01 -5.200029217333972298e+01 1.345310319958571199e+00 6.233822851026971534e+01
-4.064940979742543732e+02 3.893379760870496398e+01 -9.751488820672464897e+01 -1.744354424541913318e+01 9.594302033786391348e+01 3.748064805978549430e+01 -7.031331456139615455e+01 5.588381182863562913e+01 -9.167992719758338183e+01 6.377144161062568628e+01 7.801334291500771201e+01
-4.527018512220313937e+02 7.438904079766930977e+01 5.874951876914755644e+01 4.443551749542612583e+01 2.963610342741657178e+01 8.367613090985793178e+01 3.461501596880816578e+01 -4.591324139002352922e+01 -3.063121691809216429e+01 -7.157409851197027706e+01 9.070193712481540160e-01
-3.665500386349742712e+02 1.576935730198955810e+01 -6.928015146734516350e+01 7.033058316199404203e+01 -8.091353588876444292e+01 5.355864835838443128e+01 -4.546859462259054396e+01 4.240034782145409054e+01 -2.230495298997168163e+01 -6.926351099980419690e+01 -8.515129374443286281e+01
3.585682308067696056e+00 -8.419380811012804600e+01 7.132201073564442595e+01 -4.510883975192374606e+01 -7.161348401143484921e+01 -8.132820880840014865e+00 -1.075171797885445812e+01 8.808739653779173295e+01 3.198879576717388318e+00 8.953406531387835798e+01 7.711916402084918332e+01
-9.779464984263545375e+02 -8.050232344566219922e+01 1.408559612552002704e+01 3.135519936732856650e+01 -1.876861849403968563e+01 -8.724255285773195112e+01 -9.751684366531230808e+01 -1.417923062579259863e+01 -7.820976175443645673e+01 -6.389948940597243165e+01 6.109335972431250639e+01
8.297495101592066646e+01 -1.797321376451762376e+00 -4.995823979239801815e+01 8.917180492371022638e+01 4.665529606662687456e+00 -8.870807461194090138e+00 6.919791794001696417e+01 -5.002457053197972670e+01 -9.889835371554980270e+01 -5.421740234984289231e+01 -4.386423990918457605e+01
-2.916141917037959388e+02 -2.598075042124364131e+00 -9.042797622261858237e+01 -5.650179527132883806e+01 5.674830201077023162e+01 1.209362016690967323e+01 -2.729423437240954797e+01 3.703245040873403582e+01 -7.927512969442263113e+01 -8.844793727635267544e+01 7.356532059131893675e+00
-3.118732914883611329e+01 9.696664501902310462e+01 -4.381325749261719693e+01 2.136159738775785399e+01 1.709327131413802192e+01 -7.449017189229300584e+01 -1.176960068019951677e+00 -5.895388054096743957e+01 -7.831127293332771444e+01 -8.102675532405658032e+01 -6.116872925040311060e+01
2.715326394304521500e+02 7.928484149833420247e+01 -5.570689545207683580e+01 -8.270201980484692683e+01 -1.189574176728356747e+00 5.304499295476870202e+01 4.926636279239522764e+01 5.661595250122488210e+00 -7.964899308065403716e+01 -8.371213011775324730e+00 -6.516087151532674682e+01
5.683426033797044283e+02 2.526358894227276153e+01 -2.903248786960490690e+01 -7.952833440455151504e+01 -8.714198973440457507e+01 9.693578351636230650e+01 8.130713278357555396e+01 -9.525463838468219535e+01 7.243472269889690551e+01 -4.381038130067864955e+01 6.051948446952599170e+01
-5.287452462680224698e+02 -4.017916304975510400e+01 7.970674134513049580e+01 1.955965638332315848e+00 -5.017726470544139517e+01 -4.556846880494289564e+01 1.797773538264146964e+01 7.217585209783757705e+01 -9.642714660930555226e+01 -6.061241566087738164e+01 -1.434375303539114554e+01
-4.251459787747223800e+02 -6.821893259740991766e+01 -8.780858912548876560e+01 -4.308409039369040983e+01 8.065032887607375756e+01 5.715351994642702493e+01 -1.720912556854653985e+01 6.760124835912441199e+01 -8.565045154752590406e+01 -8.829233819614943002e+01 -5.484524160311705998e+01
-9.421639167459403552e+01 1.272716814960206477e+01 -6.235773742152714760e+01 7.709388618456540598e+01 3.833043691459167235e+01 6.595149019493183573e+01 2.875998060574582382e+01 4.633486178586727533e+01 4.475035116692941983e+01 -4.125767245085627621e+01 3.810530789437555654e+01
7.534458962783182301e+01 6.070086003473556957e+01 4.350930856299947891e+01 1.477574627957258713e+01 -4.020968501983182364e+01 8.314573679898163050e+01 9.613192691322601036e+01 1.507582362880216920e+01 -7.537796598495674516e+00 -5.534805519146772923e+01 -2.958184817369806296e+01
2.647490287227987551e+02 4.725460242714788706e+01 -8.056395733634147405e+01 -5.039107428382059339e+01 -6.709293420004507880e+01 9.728240530941206998e+01 -6.578958742665186321e+01 -3.342393100802785000e+01 -9.222916646433645838e+00 6.661415594905346893e+01 -6.902098815430370848e+01
-6.295384231965047661e+01 9.794123175758608113e+01 2.277854740368061925e+01 -4.423847751897574199e+01 2.086215697229687294e+01 -7.878779082780617671e+01 5.502769588899434439e+01 -1.343323308747422118e+01 -9.268245353677595233e+01 -3.574776541237069694e+01 9.738215442478843897e+01
-3.168831411612564608e+01 2.530554053161408490e+01 3.360742348303105587e+01 -6.340676306622390257e+01 7.072384847094045313e+01 8.458761444191841861e+01 9.243050211843620900e+01 -4.660471003666742007e+01 -8.542971247037777971e+01 1.651275811844546126e+01 9.032292282435383868e+01
2.517220217139866065e+02 2.116893684559445887e+01 8.479332710924393268e+01 -1.288638669816674565e+01 -5.781174751274642176e+01 3.013157461425174688e+01 1.109910093155397703e+01 -7.338869575676099544e+01 6.960971994089356940e+01 1.658562502190736154e+01 -1.117432606267574613e+01
4.396145674555637015e+02 5.975405542241756507e+01 -8.371846859230976179e+01 7.620674321591391731e+01 7.301741541177989347e+01 4.250209281249303217e+01 3.797822400451877911e+01 -1.454342216945990174e+01 -1.657602914004938555e+01 8.973271007609940852e+01 -4.002215849301104811e+01
