y,x_0,x_1,x_2,x_3,x_4
4.207084561354878929e+02,7.935839032254875747e+00,2.360226486932891987e+01,-5.380201026605922010e+01,-6.738202158131727515e+00,-1.798294173414149100e+00
-2.925185295714894806e+01,5.337247526530839536e+01,2.685615055477468616e+01,-6.489989386932080606e+00,3.338850863879503095e+01,-9.324514695560324640e+00
1.872786738733225889e+02,5.142318268281925953e+00,3.171360831167237393e+01,-6.376092360922767455e+01,5.760991023446143799e+01,2.057306750767946824e+01
-4.371143217219445205e+02,9.606657702746554151e+01,-5.552336129376485019e+01,-6.746705166685302402e+00,7.912836051988932695e+01,2.028668193975762790e+01
-3.147888116958860678e+02,4.519176916976300618e+01,-1.726596715972794982e+01,3.686192436626396329e+01,8.921100596951262673e+01,-5.996278685213558646e+01
9.869974910234720937e+02,6.147305277546408320e+01,9.390760241997929825e+01,-9.708625364733364904e+01,-5.695808268111448314e+01,-7.652461593737405110e+01
-1.014320942001826893e+03,5.348470354829063922e+01,-8.375668281145334504e+01,9.968271171818150833e+01,-2.207759682413896485e+01,8.104055318660806506e+01
-2.591066057058336582e+02,-6.228447930010643319e+01,-1.182556003554182666e+01,6.896236380124071275e+01,1.905395613465124427e+01,-7.568380661728582481e+00
3.227432098585824178e+02,2.529949351423525172e+00,1.477710537846948569e+01,-1.193615848288136760e+01,-6.128820845523789984e+01,-7.720684770816272646e+01
-2.022025620116195910e+02,-6.975441452597038960e+01,-8.950180722937321320e+01,1.173528221272630390e+01,6.954420280720214009e+01,-2.817613221517785860e+01
-2.663908758113603312e+02,-8.493782547283643680e+01,-1.485511760297674755e+01,2.040156769440027063e+01,-1.491930688487248347e+01,6.214424672147401907e+01
-2.559867742644482007e+02,8.837724923734106142e+01,7.398215465367087518e+01,4.079989965597769697e+01,-5.940215043564947450e+00,3.653960858065025263e+01
2.283525107481803786e+02,-9.731633788869409329e+01,9.649562370040877113e+01,-6.558453363422080429e+01,8.125207919233636744e+01,6.142198033322122797e+01
-5.848883926107004072e+01,6.002793687739753636e+01,-4.621278844298701927e+01,-5.616923884854838889e+01,-1.423986141718225440e+01,6.987422014613099464e+01
-4.220660231191614997e+01,-9.924071505655945202e+00,8.708402280141237384e+01,-2.946413454965239964e+01,2.387843313935194089e+01,9.613980727115603031e+01
7.282290871383167996e-01,2.869250444816097456e+01,-9.090035679187924700e+01,-7.288581809657628696e+00,-3.304973125726723993e+01,6.436309704334931325e+00
-6.151538930762056907e+02,-4.305075827737372407e+01,-7.554775395399943250e+01,3.365779775016036979e+01,3.627195097826125902e+01,7.342785999981768441e+01
-8.725803044402159259e+00,-7.352370128745251066e+01,5.972406165560619229e+01,6.535374768102579424e+01,2.930998715023039836e+01,-5.901557084387323471e+01
-3.489107497339916364e+01,-4.771585711883241743e+01,-1.630063649216486965e+01,8.359814556546268705e+00,-4.512408881556595475e+00,-6.508021590926119870e+00
-4.193995138851786919e+02,6.796814203953346123e+01,7.402047306151354178e+01,6.335079287535333492e+01,7.556028372693992878e+01,1.420175238741461499e+01
-9.204136859907799817e+01,9.280722666781636576e+01,2.130886965009352707e+01,2.078954821593627855e+01,-3.614045258507623259e+01,3.624083682340381074e+01
4.866853489326047111e+02,-8.960686229892780830e+01,-7.309071579761155135e+01,-7.395156648544698896e+01,3.104025744494714445e+01,-6.493348164573234271e+01
-1.249910192440694345e+01,-3.177063534969055070e+01,-9.113766883337908098e+01,-5.325312797669787557e+01,9.284486496985883264e+01,1.827880503273533463e+00
-5.164390388012328685e+02,-6.978509630571360844e+01,4.601706346892854071e+00,8.870187678221614647e+01,7.313720280126682383e+01,-2.158682621392262035e+01
7.755166886727280371e+02,-4.322649680531947070e+01,5.234597253854835230e+01,-5.190313503938244111e+01,-4.915352906852952231e+01,-8.318272916401410555e+01
-4.409397563666946098e+02,7.282881895280536355e+01,-1.042021687594403545e+01,1.235725212199471912e+01,4.734219153870398600e+01,5.929777342623913228e+01
-5.982702573249753186e+02,-1.049837220193722942e+01,-6.317448876484033349e+01,6.574657030566035587e+01,-9.380040803434883401e+01,8.934565392159049679e+01
3.315777617356632732e+02,1.539556929550032294e+01,7.507774769013738592e+01,2.171308739471173510e+01,-4.966808316953525804e+01,-4.077401530081912284e+01
6.862123841746199560e+02,6.584511806330638706e+00,9.241564256941870781e+01,-6.310087910196446614e+01,1.979675628621805572e+00,-3.124237931263111534e+01
5.680584212403640549e+02,5.394506899143715373e+01,6.057329728648480227e+01,-1.508801793955667847e+01,-5.917550000113283204e+01,-8.658210793422892948e+01
-2.031211664727587731e+02,-6.027034711588770222e+01,-4.551982997412356013e+01,1.975778358184207661e+01,7.461669945488711164e+01,-7.435381223090274716e+01
-4.211381210229358771e+02,9.163774834297919369e+01,3.663416877082929091e+01,4.839284713567604967e+01,9.657615718419810946e+01,-1.677984547637159096e+01
3.501256415502730306e+02,6.316693179180361994e+00,3.584259003914371533e+01,2.575028517998262600e+00,-4.017753106783288075e+01,-7.892306545399215167e+01
-7.976889087125195488e+01,-4.301357085557104654e+01,5.377056965755159013e+01,2.815654089036922869e+01,6.026614064063849696e+01,3.424106394085328020e+00
3.235395616718128622e+02,-5.357999563073298788e+01,2.559238539638053567e+01,-3.919890199553937293e+01,-9.409425101159581573e+01,8.066623536337510814e+01
-1.121349787205207917e+02,-1.592608623944298074e+01,-1.477384391505755445e+01,4.825034706637180193e+01,8.969168086115871574e+01,-8.549689439090732890e+01
1.123887382804584831e+02,-6.545978237354501061e+01,-3.552850217345786632e+01,-5.031515073396020199e+01,-9.010037277614060258e-01,6.489192215953670484e+01
2.186100339716953442e+02,7.079448298843519183e+01,1.916598841174031520e+01,-5.196525323378666883e+01,-6.270146234546294295e+01,4.867810248040780152e+01
2.196517464898333287e+02,-5.255718847129047333e+01,7.898178185309930655e+00,4.985615742543836859e+01,-5.435017907692281369e+01,-6.509976248545119404e+01
-5.619299633043994646e+01,-9.205286268482974776e+01,-7.048623246001048415e+01,7.028778138939816245e+01,-7.907281765100827897e+01,-5.527099089453643899e+01
7.608915648913165342e+02,-9.344856005080457351e+01,3.527132709025570989e+01,-5.365937170705608139e+01,-1.728165643964713638e+01,-7.213976573525464175e+01
2.727312423110089412e+02,-2.455654247769869869e+01,-1.511250675207693916e+01,-5.407009627997382495e+00,-1.543163739227738063e+01,-7.944868722516713433e+01
8.581355275161725160e+01,5.451605332630879275e+01,-7.255879930201771799e+01,-1.514152513483759321e+01,-4.560877750944409570e+01,-3.979841138401874190e+01
5.082077366049926468e+02,3.448415451728649828e+01,3.557344762682902228e+00,-6.198258990401188839e+01,-6.173112033324585468e+00,-3.209182624073929446e+01
-4.514764714806446477e+02,4.089943964962520795e+01,-5.478095951349020254e+01,6.899762747166903409e+01,5.245932978326067087e+00,1.239145846178217880e-01
-7.859854702351653088e+01,-4.926283862246396694e+01,-6.276886605266720665e+01,-5.636187452480641014e+00,9.636488356505145703e+01,-7.341875246763459018e+01
2.896852915424339017e+02,-4.330751351438857455e+01,6.012823485669122192e+01,3.295537970215099222e+01,-4.424831826131259049e+01,-3.707047864497763356e+01
-3.529260529347835700e+02,-1.601034911961419027e+01,2.055735244845922693e+01,4.386775344421508294e+01,7.146006669024615121e+01,3.622229409168193115e+01
1.506046283652490843e+02,-5.260358710566033125e+01,8.514410706725200839e+01,5.623908013515321613e+01,-3.852370391443113817e+01,-3.900687167158736202e+01
-4.816074396927609200e+02,7.623366368578092533e+01,-7.478430392056030485e+01,2.669216684714513121e+01,-4.445745350531515783e+01,6.544006502786123747e+01
1.943236899407900182e+02,-2.709531048882234927e+01,4.667321889376680133e+01,-6.151642191725223796e+01,-3.710820491852118153e+00,6.071892528620543317e+01
-2.042423215721907468e+02,-2.060235766552520431e+01,-6.768519202878202634e+01,2.979644452972948443e+01,5.066516117887846349e+01,-4.396147292538125839e+01
-3.209822219896120714e+02,-9.727627753519669795e+00,8.008978247721304911e+01,7.439712623818368797e+01,4.143752195683646278e+01,1.818011989808134388e+01
6.015522296186543372e+02,6.347645407942513884e+01,8.152892921996780728e+01,-9.949848806641537635e+01,-2.055444675324764603e+01,1.228193674369630628e+01
2.144328330096670499e+01,4.678462725697531255e+01,-8.250544756299129290e+01,-2.004900246382710804e+01,-4.407576411003022088e+01,-1.529798937896340760e+01
-6.072048147522025374e+01,-4.042734653423281088e-01,3.200304470521021472e+01,-7.527722059441686042e-01,2.409364012103809216e+01,1.648797237784451397e+01
4.640890956648241286e+02,-1.433352039222872065e+01,-9.900472705774691917e+01,-6.109671722807963334e+01,-3.595866914274223802e+01,-7.060437482901373585e+01
-4.034805680760175051e+01,1.973277632128713321e+01,2.229989533192046736e+01,1.865191938590271548e-02,-3.583021967982709555e+01,3.065161040489087441e+01
-4.943265315853867037e+02,-6.194330346419125988e+01,-9.882380371107434769e+01,4.698840373679229288e+01,-1.129923161921297492e+01,3.956833120996967068e+01
2.044606681224553313e+02,-6.299133007260480355e+01,-8.747603960321690408e+01,-2.437828264339574957e+01,3.919930208909880776e+01,-7.943632650913683335e+01
4.170263342450645183e+01,-6.083315326500151343e+01,-9.209469918696015611e+00,2.422983793872921865e+01,5.002484961379701645e+01,-7.805299574286868847e+01
-1.637372396146583640e+02,2.492472143112823346e+01,-2.252789557110384067e+01,3.401807374956140961e+01,-5.928792446761968193e+01,5.583759506146222407e+00
-9.568012897580894105e+01,-6.556748900881345321e+01,-9.626379880072492767e+01,-2.609950715208569250e+00,-6.316444468782138699e+01,2.766866600067750426e+01
1.034100212841207735e+02,7.314963868086593379e+00,5.498907599954912939e+01,-2.140801947315935649e+01,9.789042616725058110e+01,3.042939232414738626e+00
6.739065445099754470e+01,-4.235319762905646712e+00,4.988849415043392810e+01,1.453765865848308181e+01,-2.750693653999492483e+01,-2.151042907971572049e+00
6.444322003614097412e+02,-6.217232501223004704e+01,-2.128331714062761648e+01,-9.400764949519029301e+01,-7.494187931559423532e+00,-4.510517743928583911e+01
-2.479290074203769336e+02,5.343172071723145677e+00,-9.414557571937749003e+01,1.101735330443489147e+01,-4.140042327432855984e+01,1.549813620270947467e+01
-5.791891039904121499e+02,4.655397065227333542e+01,-1.193243464071245796e+01,3.263136457639311061e+01,-5.221800902595759197e+01,9.971981771729599586e+01
2.879097574566534945e+02,-5.142429567604649776e+01,8.816568287630494183e+01,-5.655604992179641499e+01,-4.871230789865137467e-01,6.423539297854716779e+01
-2.347798899363024532e+02,4.331760935894683939e+01,4.111608242413379344e+01,-1.191188800485640797e+01,5.083500509103186005e+01,8.399071540297177307e+01
5.722178728567445205e+02,-1.172965093683242799e+01,5.593096830940154973e+00,-8.679288319667253404e+01,-2.184538526586146645e+01,-6.552286733350825898e+00
-5.872212925951401985e+02,7.902754216071465976e+01,-7.788851194891175567e+01,4.622752063979331183e+01,9.094233709743889449e+00,2.130708610330869135e+01
2.498090466022530620e+02,-9.404341117408793593e+01,-7.065052404784408679e+01,-4.320335490676296786e+01,-9.902559040927879153e+01,3.383155955942734749e+01
-1.738497624810557696e+00,7.405158978451964913e+01,9.393661854248165355e+00,8.632809503840761067e+00,2.314518572260746510e+01,-3.956369991683916965e+01
1.035709587817986943e+01,-2.665360366781166590e+01,1.498794545555330160e+01,6.184331674346890395e+01,-5.968067311836578170e+01,-3.449518883034217254e+01
7.532572937755020348e+02,4.858425007793940154e+01,-3.181595017353157573e+01,-9.047781425868899419e+01,-6.872861426474968027e+01,-6.122702806809063958e+01
-3.794115723010903025e+02,-9.775274877643624905e-01,2.702499221826764142e+01,7.604399544371659658e+01,8.050731128444900264e+01,-3.856784630298100325e+01
1.682641920042465529e+02,5.067601462511714772e+01,-4.351439388820548260e+01,-2.628462604694480831e+01,-4.145468758137396037e+01,-1.726185276017973536e+01
6.441400956620070417e+01,-5.705686086632388765e+01,-3.620279870596219496e+01,-7.561603722198246658e+01,9.260364791910691906e+01,7.966018797565652676e-01
-4.895753314649181220e+01,8.462013651773276024e+01,4.923202815468420113e+01,-8.458942463916159227e+00,5.092444506162635776e+01,2.560461572138517283e+01
1.615539831316179971e+02,-3.924831316962627170e+01,4.331862682654374908e+00,4.246243912948582988e+01,-3.893729371033865050e+01,-9.749543262270535138e+01
-5.153958837986574082e+01,-4.634743417281272571e+01,5.934909511801683379e+01,8.599861779270025863e+01,2.506623098065101374e+01,-7.343850308391779436e+01
-7.509428618844993935e+02,5.151407184948425311e+01,5.381069209468790859e+00,5.077381432424260765e+01,7.172234061400251903e+01,8.950831022036484796e+01
-4.005468821529900083e+02,3.090750692456629167e+01,7.085164196852932150e+01,4.851761153930937098e+01,4.542023768073536871e+01,7.175815125339295264e+01
2.532532747689106714e+02,8.460060815073308049e+01,8.041520030496891991e+01,-2.084994768696387268e+01,-8.319574404025496506e+01,6.591474369162980906e+01
-4.032127633677404788e+02,7.786310661526869126e+00,8.415230947824596797e+00,6.503506611328390363e+01,-9.360316312484522427e+01,7.559208374503134564e+01
1.114254091218496114e+02,-9.307319973245593303e+01,3.863891167567760476e+01,1.749689587008182912e+01,2.834983616671934215e+01,-2.518396245234877995e+01
-5.458276014888965619e+02,-4.490759466997917571e+01,1.881716287752468020e+00,7.716462342994429946e+01,1.305793407311367105e+01,3.262977829286336373e+01
-3.879535953701936535e+01,-1.172415380929983542e+01,9.442781742429042424e+01,4.850449047034194905e+01,-2.901949782984532078e+01,3.070620653273186917e+01
8.230827269572382647e+02,8.523282374344077539e+00,7.681124247573720254e+01,-4.498918978691766313e+01,-7.838650296553254293e+01,-6.174558965176597525e+01
3.403072666426199930e+02,-2.259075347898283326e+01,7.081195898686289070e+01,-4.583101723281668427e+01,2.527176064173673353e+01,2.471036020911165565e+01
-3.318414617369360258e+02,-1.839057293041426533e+01,-8.993297406810964389e+01,4.896677460649854652e+01,-4.085489311522376710e+01,-2.030836069019197510e+01
7.793432786294720245e+02,-2.455208649389810205e+01,3.272052633421870382e+01,-8.273334263696719404e+01,9.977984094396234127e+00,-9.691563553134882625e+01
1.369965409047995308e+02,9.660779670788335238e+01,1.968544447760297089e+01,-2.317715440075467370e+01,-7.065041385450345501e+01,3.937566528736101645e+01
-5.935014406394333264e+02,8.116168334131046436e+01,-3.637824953107664783e+01,5.329842893124595093e+01,-4.250037959176247426e+01,9.144506847487866708e+01
-7.370064270038139966e+02,4.046315095896147795e+01,2.500311863866421902e+01,8.614694663002956077e+01,-4.619152254961629467e+01,8.472314926815215586e+01
-2.995880398670016689e+02,3.561658682479648519e+01,5.427250144029238754e+01,1.432706728699027110e+01,6.678093549984666311e+01,3.965635985837252520e+01
2.490137136813317227e+02,-7.067825964461820831e+01,2.249222572561497202e+01,-4.413593287673363363e+01,8.317574461346001158e+01,-6.035354195796924870e+01
-1.944716979997694466e+02,-4.285670092573943180e+01,-9.046905900606421369e+01,-1.048417118987237018e+01,1.151756303422234851e+01,1.471221651541905828e+01
-2.635954022350189803e+02,8.107547599193460997e+01,-3.051721343987898649e+01,-1.049432408174895670e+01,7.024753250029948504e+01,1.536586064640496829e+01
1.245290130093137293e+02,3.079858697554672631e+01,-4.432813392113678930e+01,-2.505739674830181229e+00,2.419047751609444674e+01,-7.332119397095200952e+01
5.891899334388740783e+01,-9.341825668149310502e+01,-7.731779977383476421e+01,-4.507784732069382017e+00,-9.519465307383829611e+01,2.524178582744434607e+01
3.870412238064939174e+02,-8.048347640478310439e+01,-4.980769245675084989e+01,-1.470141082875630900e+01,-7.683465065875019206e+01,-4.588960124050671396e+01
5.613067220842597180e+02,-9.578406543289774788e+01,9.700911072209387953e+01,2.231472162428211448e+01,-2.432923223295017578e+01,-9.469432977791016981e+01
-5.146767904117748458e+02,-2.203225032500316161e+01,-9.488274722713143206e+00,8.620063875290057354e+01,-4.429916563238867155e+01,2.295637821665981448e+01
1.611168705633442855e+01,3.303367091643866615e+01,-6.280780604073221696e+01,1.152669797286364428e+00,5.730015257198698464e+01,-8.068419311431729568e+01
5.018370112507177510e+02,2.120705963379243997e+01,-9.478801346232134506e+01,-9.859065523798487618e+01,-8.809427857198572553e+01,-3.719908170192724128e+00
7.446051006134115369e+01,8.514082173804618492e+01,-1.888852317219516408e+01,-8.499347213269183499e+01,7.227049489660575432e+01,3.859517094088047884e+00
4.678168898451116320e+01,-3.621282621651518241e+01,9.260646775693513177e+01,8.765235370047565766e+01,-4.799620560866153340e+01,-5.972162925725594818e+01
5.790316469405912585e+02,1.778174066121545138e+01,6.850364196831176855e+01,-3.265578205098901776e+01,1.728588429285231598e+01,-6.755100010423845447e+01
5.752317558933596047e+02,-6.108125295237163499e+01,5.226704319841911683e+01,-6.998030772959000956e+01,-4.681859179043450325e+01,3.789897263553388029e+01
2.238797887574291678e+02,-9.698213847340417715e+01,-9.356111922628589639e+01,-4.249481199519426866e+01,-3.267536389754017989e+01,-2.755677889399777314e+01
8.502330750421947414e+00,6.143811510270390386e+01,-9.280380646827161684e+01,-2.832095107493498176e+01,2.765562665336484827e+01,-7.139917809633547563e+01
2.985394842281924639e+02,7.154772290228811471e+01,2.911288165468656075e+01,-7.694131490399458073e+01,-5.838051800021055726e+01,4.909966614963292386e+01
-6.095686527049970209e+02,-1.931867433316543270e+01,-3.105987810298643126e+00,7.749101561454548914e+01,-7.251129007515382341e+01,9.287455947722352789e+01
6.172409734221636768e+01,-9.147406364068402240e+01,-8.011194854902304030e+01,-5.535231381191130140e+01,6.131701645210281981e+01,-8.825438526099517844e+00
3.870861435822892105e+01,3.065022845226388881e+01,-6.513577249603255837e+01,-6.665561341469435774e+01,4.169668110757825730e+00,4.805872705604431872e+01
1.829699026922949940e+02,-7.505106956994310963e+00,7.392281702422255307e+01,3.208238693412806697e+01,-5.018198230961343853e+01,-5.301955583957902718e+01
-3.980341899192302435e+02,-2.519065662658607607e+01,5.132321125924343619e+01,8.758753286195644705e+01,7.238119986376659654e+01,-4.767784146341564622e+01
4.619189476490012112e+02,-1.754421440428603773e+01,2.230881989006429933e+01,9.366891163161668032e+00,-2.214501091820686440e+01,-7.971584462374465829e+01
-9.188320172885688635e+02,4.244896087945110708e+01,-8.237296721491323126e+01,7.321548587474390501e+01,7.268968806652691228e+01,4.169015830307455417e+01
-5.085495900328702135e+01,-2.715085238462776829e+00,3.982931308258329750e+01,-2.100258797964697521e+01,5.949919685866973396e+01,5.728341645596955800e+01
3.185940241571003639e+01,-6.889428322527567161e+01,-3.643648992988044455e+01,-3.120336464280192956e+01,-2.716594026929483618e+01,1.332911133757974653e+01
5.671762834264969797e+02,-9.166251149594243941e+01,3.199394379277981670e+01,-5.967364818867313403e+01,-1.670748876537837191e+01,-9.821468699860005813e+00
3.460685349920765930e+02,-3.025464609047081410e+01,-2.334393797439749108e+01,-6.393878783044812764e+01,-8.637398852118511172e+01,1.025132978717032017e+01
-1.084927129570075124e+02,1.917338912333022449e+01,-7.090004215565824097e+01,-5.381165833557517431e+01,-4.272457369252351356e+01,6.615027338088515307e+01
9.909755797312719494e+01,-6.931581176751753048e+01,1.042776151069628554e+01,1.362794353843848683e+01,-3.131598137826554762e+01,-2.987656213860927323e+01
-2.695540497203946302e+02,9.182240350384046224e+01,1.066878989190414018e+01,3.054624018019094933e+01,-1.851976711117345076e+00,2.932999633435809983e+01
2.106612680644359443e+02,2.105015710141240959e+01,-7.096534141598087331e+01,-3.306389342308135326e+01,-7.913201308213317020e+00,-7.443566767872303558e+01
-2.456170079682790117e+02,-2.738533527910036014e+01,-5.437167314141555607e+01,6.950052045408040158e+01,-3.170518399574027057e+01,-5.464213586674701872e+01
5.626368051488396986e+02,-1.836371942954355063e+01,3.661280952444937498e+01,-8.687560020771502423e+01,-6.385415727940204533e+01,3.886138778474571609e+01
-2.847917117252583239e+02,5.045132096081863438e+01,2.355085592201358224e+01,7.583971210731908741e+01,-6.623996198448128325e+01,4.070954644028569192e+01
1.535512808182597553e+02,8.345203181600172115e+01,-6.985206817938836821e+01,-5.124720452076376631e+01,9.336914418160844775e+00,-3.117613260480050030e+01
-2.866566196095892565e+02,3.812781615647881495e+01,-8.848647631497850341e+01,-6.784717153530803557e+01,4.324766129592430275e+01,9.412373968678878100e+01
9.696631785476456571e+02,8.591007530246812962e+01,8.021339868456274758e+01,-7.445133721928134207e+01,-7.081421638567931609e+01,-8.554704863702546902e+01
3.415870880042414228e+02,8.508046628958183533e+00,7.649723458047429858e+01,6.358380013377697537e+00,5.634305707918798589e+01,-6.230924261774768524e+01
2.274359752638560224e+02,7.262225203326698875e+01,-6.251504585492970989e+01,-8.904717478669535069e+01,-1.570179791438037853e+01,1.102088600168768551e+01
1.459525267051446917e+02,9.414840190427889866e+01,-8.164923331176170507e+01,-4.521638135408900894e+01,-7.897858618359009597e+01,-2.191207265247672353e+01
-6.787739986687424221e+01,-4.219778336244606010e+01,2.660069893581322731e+00,-3.034866364985060727e+01,8.564560365002020603e+01,5.798955927660807674e+01
-3.576399390606790689e+02,7.220227372279509837e+01,-7.409981081142083781e+01,1.501403339774279289e+01,-5.704349282302825230e+01,7.364771428817780929e+01
1.570117440616556337e+02,-9.699611564931518615e+01,-7.885115697398956058e+01,-2.478858489053688174e+01,-1.958121878136130078e+01,-4.455598340426347903e+01
1.614295144133080839e+02,-8.078740024801216180e+01,-7.625391897748127690e+01,-3.641104923053322295e+01,9.015856681554410557e+01,-5.851868703613520495e+01
7.792847013991402036e+02,4.945606421184450596e+01,-4.836226719850320421e+01,-9.255194887784303148e+01,-9.678955816658758238e+01,-6.945881376376470939e+01
-3.778404959469405355e+01,-7.583161400451558620e+00,5.118021950756102001e+01,4.576298638903077176e+01,-2.952211150339265089e+01,-4.172144247417278962e+00
7.270542547862297624e+02,6.281475067513304111e+01,6.768058127579581651e+01,-3.601665991640290088e+01,-9.914699631857857298e+01,-9.061383135475347217e+01
-3.261844618934326263e+02,4.756147552079681873e+01,-4.547354378549839282e+01,-3.702837562669557769e+00,-6.159374679377114603e+01,6.942258321643888053e+01
5.406296187211491997e+02,6.755219273106121136e-01,5.432035144452271425e+00,-4.238408238284903007e+01,2.399846132784588804e+00,-9.960727092349598877e+01
3.333842739684819776e+02,-4.454099193135798629e+01,-3.024740329231281066e+01,-4.320982274219280583e+01,-8.280955448451643974e+01,4.356241846811698792e+00
3.621098997776866213e+02,5.769582667470302795e+01,8.851968712163434816e+01,-5.420415766673016833e-01,1.875077167108869958e+01,-4.182801243790588330e+01
-2.833020865345359312e+02,-7.016809821596223173e+01,-7.362566185431178667e+01,4.647215517391154549e+01,4.689388706998687439e+01,-6.412999667267295933e+01
2.970569580197400228e+02,-1.728792404484163114e+01,1.882886557830789798e+01,-7.494361076277024836e+01,5.707378997377315955e+01,2.399844066404779142e+01
-6.837883725790060225e+02,2.304433830169089958e+01,4.024161838372646116e+01,9.743661641327489065e+01,1.247889119143563619e+01,7.288325233966958194e+01
-2.173333639241319020e+02,-1.625826498856682178e+01,3.089387024548685190e+01,8.505223757175323840e+01,3.283016312881505883e+01,-3.938386481138675776e+01
4.130256596534875371e+02,2.398913877232598679e+01,-2.973633592836148409e+01,-3.552666497311609817e+01,2.204101174927404827e+01,-6.793535360232259279e+01
4.360836088871450329e+02,-2.652212848449337912e+00,8.912685699727828137e+01,-2.321715160429241109e+01,-6.220748135083771047e+01,-6.232210071563798692e+00
1.357715544152197822e+02,6.818156629070648478e+01,6.853354451900653999e+01,6.556064789184443953e+01,-9.770489747883732434e+01,-4.659193801434096116e+01
-1.862024722201612121e+02,9.997515751485249780e+01,-7.606334456150270285e+01,-1.982100782473338541e+00,5.800523012053707816e+01,-7.555721798122876010e+01
3.116754302767870399e+02,3.248183613824957661e+01,-2.383910895735169788e+00,-6.114200358276264780e+01,7.572600531654407519e+01,-6.370252048845392778e+01
3.354398403116633176e+02,2.781057185895505768e+01,4.816537563958581813e+01,1.253457731864564551e+01,2.576831371943822546e+01,-7.620692067559910754e+01
-1.420503841882498364e+01,-3.839260258909374102e+01,1.739244144593583030e+01,-2.090725673849772193e+01,3.278921628656013354e+01,7.039092896085966800e+01
1.009184920526838880e+02,-6.195558213756329025e+01,8.065454017406699450e+01,-2.336482991378134955e+01,8.862486614565091259e+01,2.347646260499303139e+01
2.571965604352761261e+02,5.801910422917998744e+01,2.955085674645204108e+00,6.228938878661764988e+00,-3.448122024680561992e+01,-7.412705855452890091e+01
7.061179149672874473e+02,-2.323561762791526064e+01,-5.700470384166447246e+01,-9.342694882361668363e+01,-4.502263403494810490e+01,-6.388478946662861091e+01
-2.867432739822149870e+02,7.510606300762455589e+01,-8.375268751371899612e+01,-6.322088018362335049e+01,4.080613910726685845e+01,8.384517820405469024e+01
-4.301199313872201628e+02,-4.970830955361318360e+01,-9.573977370772368545e+01,9.210089455101996236e+01,3.644412809479013049e+01,-3.786746078722882203e+01
-1.909457500325231649e+02,-5.525311556952033243e+00,1.985117477575269618e+01,-2.522628558693156720e+01,7.489755932423540230e+01,4.523451766152547293e+01
-7.683958902933447916e+02,9.086814092484223693e+01,-2.978689543035766008e+01,8.743481774435622356e+01,-4.179885154851191942e+00,2.846452772969428224e+01
-4.442873236360608757e+01,4.732944095097749937e+01,6.186759380113602447e+01,-2.074812654346122542e+01,-1.041080429704577170e+01,6.345540522255012661e+01
-8.174932745689112323e+01,4.351144061819098852e+01,8.816984187492877822e+01,9.591957428356823812e+01,-6.421733272683067639e+01,-5.441611763744895569e+01
5.968950073451290805e+00,4.319728945580936852e+01,4.947654693084868427e+01,2.063591084650508378e+01,7.545995284430227912e+01,-4.960190757785230176e+01
6.879894689655284878e+01,-3.210252114064151385e+01,-1.070630378618204759e+00,-3.699458220628648775e+01,9.087817868360886564e+00,3.649561585958886667e+01
-1.416519736997967698e+02,-5.592661976926103051e+01,-2.932509206323885564e+00,9.859627152749567358e+01,-3.516773936375301446e+01,-9.292761610173721465e+01
3.101771506885676217e+02,6.347034585680265195e+01,6.613567199324563717e-01,-8.944322877628590618e+01,7.806100544484823445e+01,-1.909712400392844245e+01
5.006260391076056067e+02,8.585463642807937390e+01,-1.958436523988768840e+01,-8.463354304506383130e+01,-5.093977117600145732e+01,-2.994789885855944078e+01
-2.654403339899297976e+02,5.014565847104501017e+01,-6.305036953014327139e+01,-1.380526925482512013e+01,7.464908396319373196e+01,6.752218274556625488e+00
-7.756696718543245197e+02,-7.936905605018867504e+01,-9.509550258907356124e+01,4.116196023220973643e+01,9.582549819164341898e+01,5.703305259046135234e+01
6.509979850183094641e+01,5.294523936908350947e+01,3.508950313560396239e+01,5.910054205973301578e+01,-9.199644286547126626e+01,-4.706367365662919866e+01
-2.397306047278704568e+02,3.907950719431048014e+01,7.339766592154876435e+01,3.492137436336483347e+01,-6.474477440331367006e+01,8.726169198913862601e+01
6.112145973157320356e+01,8.067574002217057227e+01,-8.266424677197872484e+01,-6.139999248514940433e+01,-4.496139387789466468e+01,4.768237412092136651e+01
4.995617166961729936e+02,7.187466566017138803e+01,1.566447749031023307e+01,-6.007088586966755628e+01,-1.698202247572750423e+01,-7.242815994717857109e+01
3.076988451074269619e+02,8.347923737168488856e+01,5.290618808209470103e+01,2.042766761215503379e+00,-9.284991365832411248e+00,-8.043158433088601100e+01
-2.374368179636891227e+02,-3.626492873993454680e+01,-7.587344092852070787e+01,5.646761267245202021e+01,8.976741335238912711e+00,-5.454452371696822865e+01
3.174304170505374145e+02,-5.515943214881274059e+01,-4.792036049684289623e+01,-3.822544953674879764e+01,-2.245897364371802496e+01,-4.049021352455255141e+01
-4.001578263040390766e+02,3.591117890663008438e+01,-9.298527613898421862e+01,-3.437793701372638111e+01,4.905837457160308190e+01,8.856159701505694670e+01
-6.034005306881270769e+01,6.054651003151022337e+01,-5.183475808568920229e+01,-5.341690632323366117e+01,-6.193264105656217566e+01,7.649950697172184277e+01
4.397077753979472732e+02,-5.242886255175602628e+01,5.163612468262547850e+01,-4.779005371906268351e+01,-9.338363131849686738e+01,4.668954001375317375e+01
